keyword,title,price,url,shipping_x,scraped_at,title_full,price_item,condition,shipping_y,marca,linha,modelo,cor,tamanho_da_tela,é_dual_sim,memória_interna,memória_ram,rede_móvel,número_de_homologação_da_anatel,ano_de_lançamento,tipo_de_conector_de_carregamento,com_conector_usb,com_conector_jack_3_5_mm,com_wi_fi,com_gps,com_bluetooth,com_nfc,resolução_da_câmera_traseira_principal,resolução_de_vídeo_da_câmera_traseira,resolução_da_câmera_frontal_principal,resolução_das_câmeras_traseiras,abertura_do_diafragma_da_câmera_traseira,resolução_das_câmeras_frontais,abertura_do_diafragma_da_câmera_frontal,quantidade_de_câmeras_traseiras,quantidade_de_câmeras_frontais,resolução_de_vídeo_da_câmera_frontal,com_câmera,com_flash_na_câmara_frontal,peso,altura_x_largura_x_profundidade,com_acelerômetro,com_sensor_de_proximidade,com_giroscópio,com_bússola,com_barômetro,quantidade_de_ranhuras_para_cartão_sim,quantidade_de_esims,tamanhos_de_cartão_sim_compatíveis,com_esim,nome_do_sistema_operacional,versão_original_do_sistema_operacional,modelo_do_processador,mês_de_lançamento,tipo_de_resolução_da_tela,resolução_da_tela,tecnologia_da_tela,tipo_de_tela,pixels_por_polegada_da_tela,brilho_máximo_da_tela,com_tela_tátil,tipo_de_bateria,com_carregamento_rápido,com_carregamento_sem_fio,com_bateria_removível,com_leitor_de_impressão_digital,com_reconhecimento_facial,com_botão_sos,classificação_ip,com_teclado_qwerty_físico,é_resistente_a_salpicos,é_resistente_à_água,é_resistente_ao_pó,é_resistente_a_quedas,inclui_lápis
iphone-14,Smartphone Samsung Galaxy A35 5G 128GB 6GB RAM Azul Escuro,2198,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=EEze8%2BLvgnfGu%2FrYdQiZD1%2BQthbcAGuOruDF2B6kqxcQy%2B2%2B8LoBt50eCWgSdMXZ8zINCf2q6O1LbprzYYPgXi9FUqxx442KJrQEtxG%2FF2l9cnjvsL8ZcrfBy8dHjPtczciVcZ6DN%2BtyLcQ7oEnHM%2B%2BPkZfnx0a8y%2Bgw7X5pPMi%2FtpBz31nifVBCBut8hSzpjKIj7eSnIPPyATBmpWVWBloSC5oSX0n5V4bMwYhgZj7FZMj3tvJ3LQiqX4wzao858PCIGMfpFMJbyyfuPsODl33opSWtFeb4i4GYCXp9m9R%2F4ItYgULK%2FpTxb1jwK5LiKT9BsO7hkBh3Bl0LVhIwHH7Yqwbe%2BZfUraakWQvmstgO82opzz9dpgqF6u0iHWM%2FnAxPVqv9Dl5hJt7K64Z0K6R5e4Rmw0iMlK7579ZQFBqIuvWOI47Jm6fY2sSIYDLoQAxAH7IBaeQhM%2B2JA%2Bg31B2DjFAJAR6CYw6ly62ruplnvEfLdjj3cCmIXNO7D2sX8GOnbtLT0XphXnrVTCEfwDKBH3j06WbxkF0A0nxOUc%2BNH6tLkJPsYD7Pc6ISOVzzgm%2Bq08NTvqXcWpyBub4JwBRiIGim0%2B%2FKbU6JYGlmvj4jx%2Ft1A9C8i8No4KpwkYeeWo8y3ZdPON2LvoTgtrK8FdY6cYNVgbUDUMVgU08LBvx5HMmewG4YKm4t5z4o1Eyv%2BfSjU6q22uo%2FU9l%2BTex80%2FDeA48jwptXM9oFRrmtko4BmGCCvc6%2BjPhRiwaSx3E7CF3adHhfvy%2F%2BtXOCLgW%2FHlIfEJvx%2F%2F%2FC2fTqJ2hFq872DAIvN2IMvtxBSOe58apnDnXXkpo4jN5fOQXQppRXfPEfyqKZyH8paTDDIH0I9frwX3dB5XKo%2FHj6MoBmB7wwJtvKFYTxN4rfa79pYlpp9T6oRLC24ZNj6fIsycKyWltQ3iHF%2BNw0TeUezbqLB1qRjuC86hN66HBWAQI2uffrXbN2OaZOcePdQxetFqDa5ujyVS7FDogU%2B2stbnolxAltVb7FGAxIlIzcyrKeSMaq3jXoJA%3D%3D,Frete grátis,2025-05-18 18:20:10.643998,Smartphone Samsung Galaxy A35 5G 128GB 6GB RAM Azul Escuro,2198,Novo  |  +10mil vendidos,"ou R$ 1.539 em 12x R$ 128 , 25 sem juros",Samsung,Galaxy A,A35 5G,Azul-escuro,"6,6 """,Sim,128 GB,6 GB,5G,235482300953,2024,USB-C,Sim,Não,Sim,Sim,Sim,Sim,50 Mpx,3840 px x 2160 px,13 Mpx,50 Mpx/8 Mpx /5 Mpx,f 1.8/f 2.2/f 2.4,13 Mpx,f 2.2,3,1,3840 px x 2160 px,Sim,Não,209 g,16.17 cm x 7.8 cm x 8.2 mm,Sim,Sim,Sim,Sim,Não,1,,Nano-SIM,,Android,,Exynos 1380,Março,Full HD+,1080 px x 2340 px,Super AMOLED,Infinity-O Display,390 dpi,1.000 cd/m²,Sim,Íon de lítio,Sim,Não,Não,Sim,Sim,Sim,IP67,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Samsung Galaxy A25 5G Dual SIM 256 GB azul 8 GB RAM,2027,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=M6ELJLUDPeqbr5cN9dEgkKKo%2BzGUUnYqjwndA2GwXshDiOpbIji9ILNPtTpg8oOMZvEg6s11fMQoLWvbjOaut8Q74HrTS5naLZAJgQ9Bjw7q%2FtCi2heP6Ga3PSPd%2BXbUYI4ObaccmmaNPB6wFbTI%2FrS8fRZSC99uQd%2FdLf1vaK8gw0BKWl01LJsddJC0wBYfr9RoMVSOLwzBRw3AWSWdY07EqQD8TPVq%2B3d6%2Faw4dSmFpTgm6chIz1Cmv%2BMRqr9Zxaav%2F1KqFPIyh4KNwdV0lgjZseS2GAmhFB4HI22bSlBCs9yLg7KfKAhFSN0dswDGDxaYoovvJ4UpXJNLSK1xsMnvdRQSH5JECgwYPbHmpKvSbmI3KgjQ%2BhqE2pBkXC90BuIL%2Fy9799krzu952fCk4t8%2F66isGfoss8s9mKXPn7RJyaFG%2B8JNINOlZVc4JKsRehWbxROIu3bNYVSYVU1Lnw7uJyOs6gwCso%2FamM8KMB%2FO8FT3PtVwi%2B4K6B0NuIMCfe7E5m%2Ba6gLYBrHBpJ5QPZMylC%2Fx3kFkg%2F1kpzge3EKIvA%2Fx0lSDAZOOjYL8O0J84AwcEq5PSV5MX2swco%2BSxVKottVI7lVCk5Y9BkNRUI9Ir72uHiibAM9QBohIVRg8OABcsqBQOHQeMNOc0wlFCIzwYogyFoGCFyEQIvIfpkuCKNLj7LS5UNC%2FZ71E6TsTvCkoOY3n6esjEbgwJ3CUTDtsakTn2fTUoAzlq1OmyuPkRjW59WiB6Tf8SFU5biKmlTxl8kLUqAYkmqh2WE6BjvCbfceMVtMx9LA%2FU%2FmamezQZSPhdl0YPkJ9kWJ1zLwV2PVYBiYGFSYFy07kNa309qno%2BXvC1bBIk2RahCSpJYTZennTygs2Q7%2FCrDGnMU9tUoP0MHL949ZGPAYB%2BE%2FmQe92%2FtWv9L2ru9%2FFyEvRa8K%2BiZRTMsYcj53cvIixXTs64g8zgixfnYYC7%2B%2F1Lmr1tV%2BfdTXdp6xb0oPO%2Bhm5kL07TTZdc1M967SIjd4dAIotkm7%2BCi5R7Ydd2Q%3D%3D,Chegará grátis amanhã,2025-05-18 18:20:10.644997,Samsung Galaxy A25 5G Dual SIM 256 GB azul 8 GB RAM,2027,Novo  |  +10mil vendidos,"ou R$ 1.359 em 12x R$ 113 , 25 sem juros",Samsung,Galaxy A,A25 5G Dual SIM,Azul,"6,5 """,Sim,256 GB,8 GB,5G,198292300953,2024,USB-C,Sim,Sim,Sim,Sim,Sim,Sim,50 Mpx,3840 px x 2160 px,13 Mpx,50 Mpx/8 Mpx/2 Mpx,f 1.8/f 2.2/f 2.4,13.0 MP,f 2.2,3,1,,Sim,Não,197 g,16.1 cm x 7.65 cm x 8.3 mm,Sim,Sim,Sim,Não,Não,2,0,Nano-SIM,Não,Android,11,Exynos 1280,Março,Full HD+,1080 px x 2340 px,Super AMOLED,,396 dpi,1.000 cd/m²,Sim,Polímero de lítio,Sim,Não,Não,Sim,Sim,Sim,,Não,Não,Não,Não,Não,Não
iphone-14,Apple iPhone 14 Pro (128 GB) - Preto-espacial - Excelente (Recondicionado),4530,https://www.mercadolivre.com.br/apple-iphone-14-pro-128-gb-preto-espacial-excelente-recondicionado/p/MLB2000034255,Frete grátis,2025-05-18 18:20:10.644997,Apple iPhone 14 Pro (128 GB) - Preto-espacial - Excelente (Recondicionado),4530,Recondicionado  |  +50 vendidos,"em 12x R$ 377 , 50 sem juros",Apple,iPhone 14,iPhone 14 Pro,Preto-espacial,"6,1 """,Não,128 GB,6 GB,5G,111142201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,48 Mpx,3840 px x 2160 px,12 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,3840 px x 2160 px,Sim,Sim,206 g,14.75 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2556 px x 1179 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Pro Max (128 GB) - Roxo-profundo,7099,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-128-gb-roxo-profundo/p/MLB19615329,Frete grátis,2025-05-18 18:20:10.644997,Apple iPhone 14 Pro Max (128 GB) - Roxo-profundo,7099,Novo  |  +500 vendidos,"em 12x R$ 591 , 58 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Roxo-profundo,"6,7 """,Não,128 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Plus (256 GB) - Meia-noite - Bom (Recondicionado),4289,https://www.mercadolivre.com.br/apple-iphone-14-plus-256-gb-meia-noite-bom-recondicionado/p/MLB2000104112,Frete grátis,2025-05-18 18:20:10.644997,Apple iPhone 14 Plus (256 GB) - Meia-noite - Bom (Recondicionado),4289,Recondicionado  |  3 vendidos,"em 12x R$ 332 , 42 sem juros",Apple,iPhone 14,iPhone 14 Plus,Meia‑noite,"6,7 """,Não,256 GB,4 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphone-14,"Celular Samsung Galaxy S24+, 512gb, 12gb De Ram, Esim Preto",6499,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=oIxxvG1S9HGNiJmyXIx%2BM7cf1MLbAW1y1Azx98aZswXdiHSIGzt8Z42rtTFj8WdvZP9K3RShOngROThU06sLmPoCoWf5zg7gL6%2B%2FHn4a9bs%2B6IejeqO%2BhrhH3zKUQiDgh3%2FCnSKmDiKKwsbe8SN0WeoEHWKCYQQvg%2FJwo37zj42yC3tOR115OuNVcj5EEfcG2HKKduWlY9y%2BpoYPoBUjRdp27hbvW1v91w1i6YZBOh4JKquPYQGFvkUZ2S%2F2nmRj%2FrU1lQkg48ODcwotNC6WOxjmBymXf9aDrZdfJP7lE3%2FJ2wVbCl0KbAl1JQQ3n5cd%2F4P%2BgItoDWJBv7BdJdj4RWEflkepCmuDbomBMx4vYd6BUg5%2FYP8XbSIkiflSxDNYtpYD0C1LGIi%2FcaaMQAZ%2FZXVk6GPNi3ka4o%2FLLmyF6MH2hqJ4ul8zwVaakdYXgDzpe%2Fuz1%2F%2B%2B3d4%2BBIoybuzA%2BfH%2FNhwUFr7naCcKlkteOdrBjNvcTNGJkyGiTSneaut5FcridveTx7bZh7y%2BcciXU4xvuPC6ogVGUrEZ%2Bmq%2B494lS3DWhajbZQtfUQHehsUmiLv1kqUHkVqNJLwmp2DzK3qQHhhpx0zJefyIaUODMOUMQzwF9KyPV4nfegVfRUazJ4XiSl66R2hpnxNL2xIb4ZYoESXubKtJGj56sim9GttL4VOseiATQaFFAxghLQINyk%2FVCMB5DA9PrQ8BTztEd8J3YE9ZHU9CX6LSq437mGmWDE4F0m2WNrwzs3%2BQFFNQ2n37r28ZyoZSsiHdq5uLln2udrROArUvbiQrzF%2BvSHNoErxQska5Y14GSmPePWQE33b2fKLqwdZQlYB4ieru%2BwrlXKSDOAghz%2FPxnpI3Hb5I1%2FKwEJohyoveazmB%2BSntVt4%2FjCHdcdoaIMVygPJmZfr0CpGW1jIfTdjrd00Et1VvkE71uDQVlTBz3%2FckbkFyrl6uxcXbPU3I5hao0VPqFEoSRJ%2Fa1QiLlFfw1IxdN9Ot%2F7Y259n3%2F6dseJap5%2FgstBHtwwYUXRxpr5vtrn0s,Chegará grátis amanhã,2025-05-18 18:20:10.644997,"Celular Samsung Galaxy S24+, 512gb, 12gb De Ram, Esim Preto",6499,Novo  |  +100 vendidos,"ou R$ 6.499 em 12x R$ 541 , 58 sem juros",Samsung,Galaxy S,S24 Plus,Preto,"6,7 """,Sim,512 GB,12 GB,5G,203882300953,2024,USB-C,Sim,,Sim,Sim,Sim,Sim,50 Mpx,,12 Mpx,50 Mpx/12 Mpx/10 Mpx,f 1.8/f 2.2/f 2.4,12 Mpx,f 2.2,3,1,,Sim,Sim,196 g,15.85 cm x 7.59 cm x 7.7 mm,Sim,Sim,Sim,,Sim,2,,Nano-SIM,,Android,14,Exynos 2400,Janeiro,Full HD+,1080 px x 2340 px,Dynamic AMOLED 2X,,,,,Íon de lítio,Sim,Sim,,Sim,Sim,,IP68,,,,,,Não
iphone-14,Infinix Hot 40i 4G 256GB Preto 8GB RAM,1855,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=j01DT5DmFUsJnJgT8kMJFPWluGvzDLcfoTJuTktOadW6ZjYn%2BZMeW%2BHpRCX4WHPvXaSWfEMhzZt0wFsyrryxsLibd24oA2xWAiWor92qP1oc6Zd5%2BZ2fkU58OkyWd%2Bl34rsuCs9g7ogYwyq2w0uvatUMVZ3qO6KgV64SKfzZhtPaSnlZX0i1S6yVNp5wLN38VzdGeigjKJ4PTDB%2F1TY8eR6wcFplEWpn3rvMdOU6M0ZnbNj6vy53wAca1cE208PsjMqcWP4PHp3b5oGMPRKfp2omAHQ2Sie0ZR7eVYMT2fQTv8iMlKwy5xa%2BUSGJVMINdv7Vk4U8VzyncRobNsNtPU%2B9a7rrzW0KVrllmUPRqT2h%2FuKCb4CtBaJCSfDFBLeKB2e1pR5RBlIngUt5T4voNd5JV64NAUb8XMAt5GZsr%2FlkBoc1OiC520dVcVGHD8VjVKoSTZPCQGc7IwZfUZiGm91D7bigL4YOl3S7mU41NAygPdUeWUtM10XWfTOojfOduWNUKyQoJONlOu5OeNchjSmppl3ICT8RJwok1d%2BZwI8AMIC2WPeQZvLq1mlxVNttg79qdeNniO8op8UfQPqwBilOX89045kzZLgCDB9KFW7VnI%2Bs6M5yaNsmFfAdEzWJ1Oe4Bt4y5jgKlBIA4I1AGrhoF2OiFzFdCNBEjUAMGi6KgGTYatDw0xxxb4AnZvvA6B8VQeESy4xzOavCChcADdVmHNHSvFXVnuY6Z5bteK8y4yeH7iwIegikJGclrSqLG%2FNosJiTAk5g3p2Y6qnCFahZRRogj1bjmGMXFBiFPNRYlsvAuhFGNfd1D3VzdT3%2FgZYBocI2HOgTkn64dX49u5Cb%2F0sUMkuV3rabSJTeNBdbaBRKg8G5w6tdp2NwHtV0MtMVK66qqZgoHrDF7f3ua52Uy8Xz7chbXXAJ7I0qIp%2Bts9is2YZ6b7IwrGTz50ZxvDSFmCGta3thOciinA373kv5h0va%2BJWjDLmy6S%2FhgEqsJwl5HNNgVWf%2BXo2kedk%3D,Chegará grátis amanhã,2025-05-18 18:20:10.645997,Infinix Hot 40i 4G 256GB Preto 8GB RAM,1855,Novo  |  +1000 vendidos,"ou R$ 1.299 em 12x R$ 108 , 25 sem juros",Infinix,Hot,Hot 40i,Preto,"6,6 """,Sim,256 GB,8 GB,4G/LTE,31332415156,2024,USB-C,Sim,Não,Sim,Sim,Sim,Sim,50 Mpx,720 px x 1080 px,32 Mpx,,f 1.6,32MP,f 2.2,2,1,,Sim,Não,190 g,16.359 cm x 8.3 cm x 7.559 cm,Sim,Sim,Não,Não,Não,,,,,Android,,Unisoc T606,Maio,HD,720 px x 1612 px,IPS,,,500 cd/m²,Sim,Íon de lítio,,,,Sim,Sim,Não,,Não,Não,Não,,,Não
iphone-14,Apple iPhone 14 (512 GB) - Meia-noite - Bom (Recondicionado),4489,https://www.mercadolivre.com.br/apple-iphone-14-512-gb-meia-noite-bom-recondicionado/p/MLB2000016225,Frete grátis,2025-05-18 18:20:10.645997,Apple iPhone 14 (512 GB) - Meia-noite - Bom (Recondicionado),4489,Recondicionado,"em 12x R$ 355 , 38 sem juros",Apple,iPhone 14,iPhone 14,Meia‑noite,"6,1 """,Não,512 GB,6 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Pro Max (512 GB) - Preto-espacial - Excelente (Recondicionado),6499,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-512-gb-preto-espacial-excelente-recondicionado/p/MLB2000102896,Frete grátis,2025-05-18 18:20:10.645997,Apple iPhone 14 Pro Max (512 GB) - Preto-espacial - Excelente (Recondicionado),6499,Recondicionado  |  +5 vendidos,"em 12x R$ 541 , 58 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Preto-espacial,"6,7 """,Não,512 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Pro Max (256 GB) - Roxo-profundo - Bom (Recondicionado),5979,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-256-gb-roxo-profundo-bom-recondicionado/p/MLB2000079871,Frete grátis,2025-05-18 18:20:10.645997,Apple iPhone 14 Pro Max (256 GB) - Roxo-profundo - Bom (Recondicionado),5979,Recondicionado  |  +5 vendidos,"em 12x R$ 464 , 63 sem juros",Apple,iPhone 14,iPhone 14 Pro Max,Roxo-profundo,"6,7 """,Não,256 GB,6 GB,5G,111172201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,48 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,4K,Sim,Sim,240 g,16.07 cm x 7.77 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2796 px x 1290 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Smartphone Motorola Moto G24 256gb 4gb Grafite + Ubook,1425,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2FQRph9LA2rQzVCQ2%2F%2FvUokS9fC8GwvqqX1C%2FW0wIkmG6728w%2FHmFC%2BM4ZEKNuGl9p61JkLFkUogww%2F8Lns2YrfQnLPaffov8UsSRRmURjnBTiW3ZHcLJIMnhZdtfZgCr8pfEXHkRNgpUplGm%2BKQf%2FUuAhdYRdGVif%2FmY4Y%2B3Lm2a42OEAZlmwha7GbwfEMJg65RMazh%2Fg8VgZuM21CHGUqxnwPESIoy77TtaUpfceeU%2BN9BvAnRozf7oflbCwQVG1V3Y3d7iahcvGlNHhKhSODBCeBrNfzymnUYqBPwvfnS2MORE9yoXEY2TEGNRAQSDWl%2BW7rHUMU9PoKrd1QUxseQXGeb57pjHTxWaXtck3ZbIM5kpLPunQjNDtxRaAMHjUHMLpvSCrpYmhheHKv1zUmGnSjmEcsrH97gQonfsUUnmplSyMmSoOp%2B8ojN2FMXwA%2FksKFzVCk7p28M3L1Fco0Ue4vzWHNDOpd3BGENcS%2Fb0mLcSmXxwhKWo8wWLhvDaQTrAreLU4s%2FlURdXF2PgqfEDYVDtnfoGA8f9mxR1tTjSg5I67AjAjguxURs0jJ7EHLr2go9jYd7zKdcu%2FjCKEwwxQQwHPSW3M5AHTN1eQDvxbC9SQp2IVtmxqwFEP4vBIKj%2B18LC6VMvs5YXi3Ee%2BxiBaVcdr6WjhoRSt1PIml8XBdbrut79jSdaZDlQk3SLr3xw%2Fa4cgjuZpkXn6gvJH96Lpyfre0kZy%2FkIy5Hjk5XGQ6Twqt5twZ1OASeQOYkC0KAWGeNpqRAsqUw02TQGSj0JnA1sZXI%2FOYz9e3qpa8YKt0MdqR%2FkA3rb51pPHTyzy4coqQAKSs0Nm2%2BcZodMNcoHGvzM97h7wiSA23uxriEQeID7DWK4jv%2B3%2Bzp%2FXZd2MxYDaNM5,Frete grátis,2025-05-18 18:20:10.645997,Smartphone Motorola Moto G24 256gb 4gb Grafite + Ubook,1425,Novo  |  +1000 vendidos,ou R$ 848 em outros meios,Motorola,Moto G,Moto G24 + Ubook,Grafite,"6,6 """,Não,256 GB,,4G/LTE,206672300330,,,,,,,,Não,50 Mpx,,8 Mpx,,,,,,,,,,,,,,,,,2,0,,,Android 14,,OCTA-CORE,,ips,720 x 1600,,,,,,,,,,Sim,Sim,,,,,,,,
iphone-14,Apple iPhone 14 (128 GB) - Estelar - Aceitável (Recondicionado),3037,https://www.mercadolivre.com.br/apple-iphone-14-128-gb-estelar-aceitavel-recondicionado/p/MLB2000012235,Frete grátis,2025-05-18 18:20:10.646998,Apple iPhone 14 (128 GB) - Estelar - Aceitável (Recondicionado),3037,Recondicionado  |  2 vendidos,"em 12x R$ 253 , 08 sem juros",Apple,iPhone 14,iPhone 14,Estelar,"6,1 """,Não,128 GB,4 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 (256 Gb) - Meia Noite - Bom (Recondicionado),3919,https://www.mercadolivre.com.br/apple-iphone-14-256-gb-meia-noite-bom-recondicionado/p/MLB2000017029,Frete grátis,2025-05-18 18:20:10.646998,Apple iPhone 14 (256 Gb) - Meia Noite - Bom (Recondicionado),3919,Recondicionado  |  +5 vendidos,"em 12x R$ 302 , 34 sem juros",Apple,iPhone 14,iPhone 14,Meia‑noite,"6,1 """,Não,256 GB,4 GB,5G,109862201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,12 Mpx,4K,12 Mpx,12 Mpx,f 1.5/f 2.4,12 Mpx,f 1.9,2,1,4K,Sim,Sim,172 g,14.67 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A15 Bionic,Setembro,OLED,2532 px x 1170 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Não,Não
iphone-14,Apple iPhone 14 Plus (128 Gb) - Estelar - Bom (Recondicionado),3746,https://www.mercadolivre.com.br/apple-iphone-14-plus-128-gb-estelar-bom-recondicionado/p/MLB2000073721,Frete grátis,2025-05-18 18:20:10.646998,Apple iPhone 14 Plus (128 Gb) - Estelar - Bom (Recondicionado),3746,Recondicionado  |  2 vendidos,"em 12x R$ 312 , 17 sem juros",Apple,iPhone 14,iPhone 14 Plus,Estelar,"6,7 """,Não,128 GB,6 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iphone-14,Apple iPhone 14 Pro (256 GB) - Roxo-profundo - Aceitável (Recondicionado),4949,https://www.mercadolivre.com.br/apple-iphone-14-pro-256-gb-roxo-profundo-aceitavel-recondicionado/p/MLB2000041101,Frete grátis,2025-05-18 18:20:10.646998,Apple iPhone 14 Pro (256 GB) - Roxo-profundo - Aceitável (Recondicionado),4949,Recondicionado  |  3 vendidos,"em 12x R$ 391 , 80 sem juros",Apple,iPhone 14,iPhone 14 Pro,Roxo-profundo,"6,1 """,Não,256 GB,6 GB,5G,111142201993,2022,Lightning,Não,Não,Sim,Sim,Sim,Sim,48 Mpx,3840 px x 2160 px,12 Mpx,48 Mpx/12 Mpx/12 Mpx,f 1.78 / f 2.2 / f 1.78,12 Mpx,f 1.9,3,1,3840 px x 2160 px,Sim,Sim,206 g,14.75 cm x 7.15 cm x 7.8 mm,Sim,Sim,Sim,Sim,Sim,1,2,Nano-SIM,Sim,iOS,16,Apple A16 Bionic,Setembro,OLED,2556 px x 1179 px,OLED,Retina,460 dpi,2.000 cd/m²,Sim,Íon de lítio,Sim,Sim,Não,Não,Sim,Sim,IP68,Não,Sim,Sim,Sim,Sim,Não
iphone-14,Apple iPhone 14 Plus (128 Gb) - Estelar,6499,https://www.mercadolivre.com.br/apple-iphone-14-plus-128-gb-estelar/p/MLB19615336,Frete grátis,2025-05-18 18:20:10.646998,Apple iPhone 14 Plus (128 Gb) - Estelar,6499,Novo  |  +500 vendidos,"em 12x R$ 541 , 58 sem juros",Apple,iPhone 14,iPhone 14 Plus,Estelar,"6,7 """,Não,128 GB,6 GB,5G,109872201993,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
